data_vencimento,data_pagamento,valor,descricao,situacao
2024-12-24,,366.17,Parcela,PENDENTE
2025-01-03,2025-01-03,529.92,Compra,PAGA
2025-02-04,,505.02,Mensalidade,CANCELADA
2024-12-26,,108.63,Parcela,CANCELADA
2025-01-11,,600.23,Compra,PENDENTE
2025-01-08,,835.53,Mensalidade,PENDENTE
2025-01-20,,404.50,Mensalidade,CANCELADA
2025-01-03,,456.97,Compra,PENDENTE
2025-01-14,,905.05,Serviço,CANCELADA
2024-12-28,2024-12-29,545.60,Compra,PAGA
2025-01-19,2025-01-28,478.68,Parcela,PAGA
2024-12-09,,720.26,Mensalidade,PENDENTE
2024-12-12,,136.06,Pagamento,CANCELADA
2025-01-21,2025-01-25,149.81,Serviço,PAGA
2024-12-19,,876.72,Parcela,CANCELADA
2025-01-19,,293.04,Pagamento,PENDENTE
2025-01-24,2025-01-26,676.97,Serviço,PAGA
2025-01-16,,604.33,Mensalidade,PENDENTE
2025-01-04,,393.28,Serviço,CANCELADA
2025-01-12,2025-01-21,603.84,Mensalidade,PAGA
2024-12-24,,400.44,Serviço,PENDENTE
2024-12-10,,208.31,Serviço,PENDENTE
2025-01-10,2025-01-19,268.66,Serviço,PAGA
2024-12-13,,466.81,Mensalidade,CANCELADA
2024-12-30,,273.58,Mensalidade,PENDENTE
2025-01-30,2025-02-08,739.89,Serviço,PAGA
2025-01-11,,378.02,Pagamento,CANCELADA
2025-01-27,,585.23,Mensalidade,PENDENTE
2025-01-30,2025-02-03,587.14,Serviço,PAGA
2024-12-10,,756.06,Serviço,CANCELADA
2025-01-23,,888.17,Parcela,PENDENTE
2024-12-31,,183.92,Serviço,PENDENTE
2024-12-15,,998.29,Mensalidade,CANCELADA
2024-12-21,,126.17,Pagamento,CANCELADA
2025-01-06,,919.07,Mensalidade,CANCELADA
2025-01-27,,558.88,Mensalidade,CANCELADA
2024-12-12,,562.86,Serviço,CANCELADA
2025-01-26,2025-02-05,341.85,Pagamento,PAGA
2024-12-29,2024-12-31,294.75,Parcela,PAGA
2024-12-25,,785.84,Serviço,CANCELADA
2025-01-07,,386.33,Parcela,CANCELADA
2025-01-18,,791.25,Parcela,PENDENTE
2025-01-04,,693.83,Mensalidade,PENDENTE
2025-01-14,2025-01-24,536.25,Compra,PAGA
2024-12-12,2024-12-20,904.59,Parcela,PAGA
2024-12-27,,827.37,Mensalidade,CANCELADA
2025-01-12,,153.11,Serviço,PENDENTE
2024-12-29,,953.83,Pagamento,PENDENTE
2024-12-21,,850.75,Pagamento,CANCELADA
2025-01-26,2025-02-02,338.92,Serviço,PAGA
2024-12-25,2024-12-25,800.36,Serviço,PAGA
2025-02-01,2025-02-08,726.11,Pagamento,PAGA
2024-12-17,,369.29,Pagamento,CANCELADA
2025-01-15,2025-01-24,143.31,Compra,PAGA
2024-12-18,,827.74,Serviço,CANCELADA
2024-12-25,,673.18,Parcela,CANCELADA
2024-12-10,,370.73,Parcela,CANCELADA
2025-01-09,,542.13,Pagamento,PENDENTE
2024-12-21,,257.89,Compra,CANCELADA
2024-12-27,,651.09,Serviço,PENDENTE
2025-01-13,,132.46,Mensalidade,CANCELADA
2024-12-10,2024-12-10,545.61,Serviço,PAGA
2024-12-21,2024-12-31,935.27,Mensalidade,PAGA
2024-12-13,2024-12-13,560.78,Compra,PAGA
2025-01-25,,286.64,Serviço,PENDENTE
2025-01-19,,725.43,Compra,PENDENTE
2024-12-31,,802.62,Compra,CANCELADA
2025-01-31,2025-02-07,405.56,Serviço,PAGA
2025-01-31,,840.92,Serviço,PENDENTE
2025-01-02,2025-01-10,279.93,Mensalidade,PAGA
2025-01-29,,496.00,Pagamento,PENDENTE
2024-12-19,,669.47,Pagamento,CANCELADA
2024-12-28,,313.25,Parcela,PENDENTE
2025-01-06,2025-01-15,529.83,Parcela,PAGA
2025-01-19,2025-01-26,989.61,Pagamento,PAGA
2025-01-10,,612.25,Parcela,CANCELADA
2025-01-10,,788.60,Parcela,CANCELADA
2025-01-14,,806.13,Pagamento,CANCELADA
2024-12-18,2024-12-26,885.98,Compra,PAGA
2025-01-06,2025-01-07,937.52,Parcela,PAGA
2025-01-20,2025-01-21,972.79,Mensalidade,PAGA
2024-12-30,,404.93,Compra,PENDENTE
2025-01-22,,505.39,Serviço,CANCELADA
2024-12-18,,312.99,Compra,PENDENTE
2025-01-10,,368.27,Serviço,PENDENTE
2025-01-24,2025-01-30,421.54,Mensalidade,PAGA
2025-01-18,,921.25,Pagamento,CANCELADA
2025-01-15,2025-01-22,921.76,Compra,PAGA
2025-02-05,2025-02-13,793.86,Parcela,PAGA
2024-12-22,,111.93,Compra,PENDENTE
2025-01-18,2025-01-28,260.59,Serviço,PAGA
2024-12-15,,953.02,Compra,PENDENTE
2024-12-29,2024-12-29,390.88,Serviço,PAGA
2025-02-07,2025-02-09,373.32,Pagamento,PAGA
2025-01-01,2025-01-03,776.16,Serviço,PAGA
2024-12-15,,103.53,Mensalidade,CANCELADA
2024-12-31,2025-01-06,423.73,Pagamento,PAGA
2024-12-15,,272.13,Compra,CANCELADA
2025-01-23,,997.56,Pagamento,CANCELADA
2025-01-11,2025-01-17,842.53,Compra,PAGA
2025-01-06,,490.13,Pagamento,PENDENTE
2025-01-24,,952.55,Parcela,CANCELADA
2024-12-28,,934.82,Pagamento,CANCELADA
2025-01-17,,653.47,Parcela,CANCELADA
2025-01-31,2025-02-05,186.33,Parcela,PAGA
2024-12-17,,130.86,Pagamento,PENDENTE
2024-12-31,,670.99,Parcela,PENDENTE
2024-12-16,2024-12-26,851.72,Serviço,PAGA
2024-12-30,,619.60,Pagamento,PENDENTE
2025-01-17,,990.01,Serviço,CANCELADA
2024-12-10,,778.58,Compra,CANCELADA
2024-12-29,,123.76,Compra,CANCELADA
2024-12-10,2024-12-10,487.52,Parcela,PAGA
2025-02-05,,243.49,Compra,CANCELADA
2025-01-28,,500.80,Compra,CANCELADA
2025-01-31,,629.31,Compra,PENDENTE
2024-12-12,2024-12-13,799.45,Mensalidade,PAGA
2025-02-06,,602.41,Parcela,PENDENTE
2024-12-14,,772.66,Serviço,PENDENTE
2024-12-09,,544.14,Pagamento,PENDENTE
2025-01-25,2025-01-29,333.33,Mensalidade,PAGA
2025-01-21,,280.23,Pagamento,CANCELADA
2025-01-20,2025-01-28,487.71,Serviço,PAGA
2024-12-28,,234.31,Compra,CANCELADA
2024-12-24,,355.67,Parcela,CANCELADA
2025-01-02,2025-01-07,331.55,Pagamento,PAGA
2025-02-03,,724.40,Compra,PENDENTE
2024-12-31,,416.65,Pagamento,PENDENTE
2025-01-17,,183.56,Mensalidade,PENDENTE
2024-12-21,2024-12-22,127.03,Mensalidade,PAGA
2025-01-11,2025-01-16,908.69,Pagamento,PAGA
2025-02-01,2025-02-08,875.53,Pagamento,PAGA
2024-12-14,2024-12-18,892.05,Serviço,PAGA
2025-01-12,,296.83,Compra,PENDENTE
2025-02-06,2025-02-15,446.63,Pagamento,PAGA
2025-01-21,,144.99,Mensalidade,PENDENTE
2025-01-25,,928.88,Parcela,CANCELADA
2024-12-16,,851.24,Pagamento,CANCELADA
2025-01-19,,118.51,Mensalidade,PENDENTE
2025-01-19,,731.43,Parcela,PENDENTE
2025-01-08,,846.90,Mensalidade,CANCELADA
2025-01-02,,666.87,Pagamento,CANCELADA
2024-12-20,,298.96,Compra,CANCELADA
2025-02-06,2025-02-16,146.99,Parcela,PAGA
2025-01-20,,595.26,Compra,PENDENTE
2024-12-30,2025-01-03,755.06,Serviço,PAGA
2024-12-18,,814.06,Mensalidade,PENDENTE
2025-01-31,,243.04,Compra,PENDENTE
2025-01-22,2025-01-28,702.84,Serviço,PAGA
2025-01-12,,115.29,Pagamento,CANCELADA
2025-01-04,,649.87,Mensalidade,PENDENTE
2025-01-13,2025-01-23,905.66,Parcela,PAGA
2025-01-19,,443.80,Mensalidade,PENDENTE
2024-12-16,2024-12-19,979.23,Parcela,PAGA
2025-01-18,2025-01-20,144.26,Mensalidade,PAGA
2025-01-14,2025-01-15,891.32,Mensalidade,PAGA
2025-01-23,,728.24,Mensalidade,PENDENTE
2024-12-25,2024-12-29,665.46,Mensalidade,PAGA
2025-01-19,,491.99,Serviço,PENDENTE
2025-01-05,,165.42,Parcela,CANCELADA
2025-01-13,,468.64,Pagamento,PENDENTE
2025-01-25,,341.11,Mensalidade,CANCELADA
2024-12-17,,608.47,Parcela,CANCELADA
2025-01-17,,487.81,Pagamento,CANCELADA
2025-01-10,2025-01-14,420.22,Parcela,PAGA
2025-01-31,2025-02-01,628.07,Pagamento,PAGA
2025-01-20,,385.65,Parcela,PENDENTE
2024-12-20,,174.69,Serviço,CANCELADA
2024-12-16,2024-12-23,704.21,Parcela,PAGA
2024-12-12,,194.80,Compra,PENDENTE
2024-12-19,2024-12-23,404.69,Mensalidade,PAGA
2025-01-20,2025-01-30,489.24,Parcela,PAGA
2025-02-05,,800.01,Parcela,CANCELADA
2024-12-29,,817.82,Parcela,PENDENTE
2024-12-19,2024-12-22,278.50,Compra,PAGA
2025-01-21,2025-01-23,299.95,Mensalidade,PAGA
2024-12-26,,191.66,Pagamento,CANCELADA
2024-12-13,2024-12-16,539.76,Mensalidade,PAGA
2024-12-14,,520.99,Mensalidade,CANCELADA
2025-01-26,2025-01-28,369.37,Parcela,PAGA
2025-01-29,2025-01-31,172.20,Parcela,PAGA
2025-02-06,,126.63,Pagamento,CANCELADA
2024-12-10,,471.44,Compra,CANCELADA
2025-01-17,,299.20,Compra,CANCELADA
2024-12-11,,709.55,Pagamento,PENDENTE
2024-12-17,,863.02,Parcela,CANCELADA
2024-12-19,2024-12-26,967.73,Pagamento,PAGA
2025-01-30,,675.40,Mensalidade,CANCELADA
2025-01-19,2025-01-27,606.72,Pagamento,PAGA
2025-01-25,,742.01,Serviço,PENDENTE
2025-01-31,,967.01,Pagamento,CANCELADA
2025-02-01,2025-02-08,163.72,Serviço,PAGA
2025-01-29,,629.63,Pagamento,CANCELADA
2024-12-09,2024-12-11,376.77,Parcela,PAGA
2024-12-11,,713.85,Mensalidade,CANCELADA
2024-12-29,2024-12-30,201.78,Parcela,PAGA
2025-01-07,,970.17,Serviço,PENDENTE
2025-01-05,,493.88,Parcela,CANCELADA
2025-01-14,2025-01-17,347.29,Pagamento,PAGA
2024-12-31,,468.00,Mensalidade,PENDENTE
2024-12-10,,410.70,Compra,PENDENTE
2025-01-14,2025-01-23,391.48,Parcela,PAGA
2025-01-23,2025-01-27,363.30,Mensalidade,PAGA
2025-01-09,,389.29,Pagamento,PENDENTE
2025-01-09,,291.83,Pagamento,CANCELADA
2025-01-04,2025-01-06,695.42,Mensalidade,PAGA
2025-01-12,2025-01-16,323.57,Mensalidade,PAGA
2024-12-14,,332.97,Pagamento,CANCELADA
2024-12-24,,644.43,Pagamento,CANCELADA
2025-01-26,,329.96,Pagamento,CANCELADA
2025-02-05,,930.09,Pagamento,CANCELADA
2025-01-20,2025-01-24,395.39,Pagamento,PAGA
2024-12-26,,746.77,Pagamento,PENDENTE
2024-12-29,,988.58,Serviço,PENDENTE
2024-12-14,,201.18,Compra,PENDENTE
2025-01-26,,106.52,Parcela,CANCELADA
2025-01-02,,959.95,Parcela,PENDENTE
2025-01-18,,242.43,Pagamento,CANCELADA
2025-02-07,,492.21,Serviço,CANCELADA
2025-02-05,,616.24,Mensalidade,PENDENTE
2024-12-25,,245.47,Mensalidade,PENDENTE
2025-01-20,2025-01-22,896.25,Compra,PAGA
2025-02-07,,319.11,Compra,PENDENTE
2025-02-01,2025-02-10,514.01,Mensalidade,PAGA
2025-01-07,,213.22,Compra,PENDENTE
2025-01-26,,157.11,Compra,PENDENTE
2025-01-05,,364.49,Pagamento,PENDENTE
2024-12-22,,519.15,Parcela,CANCELADA
2025-01-27,,628.19,Pagamento,PENDENTE
2025-01-14,2025-01-21,675.29,Pagamento,PAGA
2025-01-07,,463.84,Mensalidade,PENDENTE
2025-01-12,,168.05,Compra,CANCELADA
2025-01-07,,462.47,Pagamento,PENDENTE
2025-01-08,,796.36,Pagamento,PENDENTE
2025-02-04,,405.89,Mensalidade,PENDENTE
2024-12-10,2024-12-16,598.03,Compra,PAGA
2024-12-25,,439.37,Serviço,PENDENTE
2024-12-21,,818.16,Mensalidade,CANCELADA
2025-01-29,2025-02-02,931.45,Pagamento,PAGA
2025-01-14,,575.25,Serviço,PENDENTE
2025-02-02,,957.48,Serviço,PENDENTE
2025-01-22,2025-01-29,885.83,Pagamento,PAGA
2025-01-24,,609.02,Pagamento,CANCELADA
2025-01-13,,830.25,Parcela,PENDENTE
2025-02-05,,748.29,Pagamento,CANCELADA
2024-12-19,,792.93,Parcela,CANCELADA
2024-12-13,2024-12-16,579.46,Compra,PAGA
2024-12-11,2024-12-11,964.34,Pagamento,PAGA
2024-12-22,,892.00,Compra,PENDENTE
2024-12-18,2024-12-19,108.87,Compra,PAGA
2024-12-31,,710.16,Compra,PENDENTE
2025-02-07,,968.30,Mensalidade,PENDENTE
2025-01-05,,877.18,Serviço,PENDENTE
2025-01-19,,581.63,Mensalidade,CANCELADA
2025-01-19,,306.84,Pagamento,PENDENTE
2025-01-10,,805.24,Serviço,PENDENTE
2024-12-24,,746.21,Mensalidade,PENDENTE
2025-01-30,2025-02-01,906.98,Mensalidade,PAGA
2025-01-10,,517.37,Mensalidade,CANCELADA
2025-01-21,,144.04,Serviço,CANCELADA
2024-12-21,,481.48,Serviço,PENDENTE
2025-01-14,,982.47,Parcela,PENDENTE
2024-12-12,2024-12-22,791.52,Pagamento,PAGA
2025-01-31,2025-02-06,701.43,Serviço,PAGA
2025-01-03,,760.20,Pagamento,PENDENTE
2024-12-15,,480.06,Serviço,CANCELADA
2024-12-29,,792.37,Serviço,CANCELADA
2025-01-13,2025-01-17,934.48,Compra,PAGA
2024-12-12,,602.49,Mensalidade,CANCELADA
2025-01-08,,844.50,Compra,PENDENTE
2025-01-14,,838.20,Pagamento,PENDENTE
2024-12-24,,783.90,Mensalidade,PENDENTE
2025-01-18,,799.58,Serviço,PENDENTE
2024-12-10,2024-12-17,508.41,Parcela,PAGA
2024-12-29,,599.24,Pagamento,PENDENTE
2025-01-06,,615.82,Serviço,CANCELADA
2025-02-02,,228.37,Mensalidade,PENDENTE
2024-12-30,2025-01-07,100.28,Serviço,PAGA
2025-01-04,,134.63,Parcela,PENDENTE
2024-12-21,,620.74,Serviço,CANCELADA
2025-01-05,,654.64,Mensalidade,CANCELADA
2025-02-03,,348.03,Compra,PENDENTE
2024-12-17,2024-12-20,536.41,Compra,PAGA
2024-12-15,2024-12-20,342.18,Parcela,PAGA
2024-12-10,,401.53,Pagamento,PENDENTE
2025-01-25,,212.72,Compra,PENDENTE
2025-01-22,,803.26,Mensalidade,PENDENTE
2025-01-29,,175.99,Parcela,CANCELADA
2025-01-10,2025-01-16,788.16,Mensalidade,PAGA
2025-01-29,,225.36,Parcela,CANCELADA
2024-12-10,2024-12-17,327.63,Mensalidade,PAGA
2024-12-19,2024-12-25,728.76,Serviço,PAGA
2024-12-18,,254.07,Serviço,CANCELADA
2024-12-21,,860.02,Pagamento,PENDENTE
2024-12-09,2024-12-15,764.27,Serviço,PAGA
2024-12-28,,905.39,Mensalidade,PENDENTE
2024-12-12,,138.84,Serviço,CANCELADA
2025-01-20,,499.10,Serviço,PENDENTE
2024-12-16,,124.97,Parcela,PENDENTE
2025-01-06,,175.64,Mensalidade,CANCELADA
2025-01-03,2025-01-07,997.56,Serviço,PAGA
2024-12-12,,170.35,Serviço,PENDENTE
2024-12-27,,637.87,Compra,CANCELADA
2025-01-29,,300.58,Mensalidade,CANCELADA
2024-12-21,,593.82,Parcela,CANCELADA
2024-12-23,2025-01-01,849.65,Parcela,PAGA
2025-01-02,2025-01-12,620.30,Mensalidade,PAGA
2025-02-04,2025-02-08,328.62,Serviço,PAGA
2024-12-22,,924.01,Compra,PENDENTE
2025-01-21,,801.19,Compra,CANCELADA
2025-01-29,,502.54,Pagamento,CANCELADA
2025-01-23,2025-01-29,933.66,Mensalidade,PAGA
2024-12-22,,677.88,Mensalidade,CANCELADA
2025-01-14,2025-01-19,515.63,Parcela,PAGA
2025-01-15,2025-01-24,477.01,Serviço,PAGA
2025-01-16,,189.89,Pagamento,PENDENTE
2024-12-26,2024-12-31,311.95,Pagamento,PAGA
2024-12-09,2024-12-11,700.40,Serviço,PAGA
2025-01-20,,898.81,Mensalidade,CANCELADA
2025-01-22,,292.16,Compra,CANCELADA
2025-02-03,,657.52,Parcela,CANCELADA
2025-01-16,,291.26,Serviço,PENDENTE
2025-02-06,2025-02-11,613.74,Mensalidade,PAGA
2025-01-21,,269.23,Mensalidade,PENDENTE
2025-01-08,,197.55,Parcela,PENDENTE
2025-01-15,,151.24,Pagamento,CANCELADA
2025-02-02,,570.64,Mensalidade,PENDENTE
2024-12-13,,137.14,Parcela,PENDENTE
2025-02-05,,373.99,Mensalidade,CANCELADA
2024-12-14,2024-12-22,923.25,Pagamento,PAGA
2025-01-15,,558.75,Mensalidade,CANCELADA
2024-12-19,2024-12-26,133.04,Serviço,PAGA
2024-12-17,,234.07,Parcela,PENDENTE
2025-01-14,2025-01-20,301.63,Parcela,PAGA
2025-01-17,,575.20,Mensalidade,PENDENTE
2025-01-19,,886.95,Serviço,CANCELADA
2025-01-30,,870.62,Pagamento,CANCELADA
2024-12-25,,429.00,Pagamento,CANCELADA
2025-02-07,,139.38,Compra,PENDENTE
2025-01-11,,375.46,Compra,CANCELADA
2025-01-19,,120.80,Compra,PENDENTE
2025-01-02,2025-01-11,620.76,Serviço,PAGA
2024-12-27,,192.15,Parcela,PENDENTE
2024-12-27,,457.55,Serviço,CANCELADA
2025-01-23,,175.56,Serviço,CANCELADA
2025-01-12,,141.59,Pagamento,PENDENTE
2024-12-20,,329.43,Pagamento,PENDENTE
2025-01-22,2025-01-24,883.20,Pagamento,PAGA
2025-01-01,,233.41,Parcela,CANCELADA
2024-12-21,,522.69,Pagamento,PENDENTE
2024-12-22,2024-12-24,729.49,Compra,PAGA
2024-12-19,,545.67,Serviço,CANCELADA
2025-02-04,,106.66,Compra,PENDENTE
2025-01-10,,328.80,Serviço,PENDENTE
2024-12-28,,599.91,Pagamento,PENDENTE
2025-01-05,,512.58,Parcela,PENDENTE
2024-12-13,2024-12-17,697.00,Compra,PAGA
2025-01-26,,592.72,Mensalidade,PENDENTE
2024-12-15,,464.79,Compra,PENDENTE
2025-02-06,2025-02-13,552.27,Serviço,PAGA
2025-01-05,,922.17,Parcela,CANCELADA
2024-12-22,,878.38,Pagamento,PENDENTE
2025-02-02,2025-02-10,272.86,Mensalidade,PAGA
2025-01-28,,930.24,Mensalidade,CANCELADA
2025-02-02,,432.03,Pagamento,CANCELADA
2024-12-25,,664.89,Serviço,PENDENTE
2025-01-15,,960.03,Pagamento,PENDENTE
2025-01-26,,966.79,Serviço,PENDENTE
2024-12-14,,658.83,Mensalidade,PENDENTE
2025-02-06,2025-02-07,712.26,Parcela,PAGA
2024-12-27,,714.74,Parcela,CANCELADA
2024-12-19,,445.06,Serviço,PENDENTE
2024-12-29,2025-01-03,883.10,Compra,PAGA
2025-02-06,,518.86,Serviço,PENDENTE
2025-01-15,2025-01-19,461.48,Serviço,PAGA
2025-02-04,2025-02-12,824.86,Compra,PAGA
2024-12-28,2024-12-28,194.41,Pagamento,PAGA
2025-01-23,,174.63,Compra,PENDENTE
2025-01-15,,940.59,Serviço,PENDENTE
2025-01-20,,274.21,Compra,CANCELADA
2025-02-03,,908.11,Serviço,CANCELADA
2025-01-20,,326.19,Mensalidade,CANCELADA
2024-12-27,,200.20,Mensalidade,CANCELADA
2025-01-08,,380.16,Parcela,CANCELADA
2024-12-31,2025-01-08,397.63,Mensalidade,PAGA
2025-01-05,,829.75,Serviço,CANCELADA
2024-12-23,,225.26,Serviço,PENDENTE
2025-01-12,,750.18,Parcela,CANCELADA
2024-12-10,,126.02,Pagamento,CANCELADA
2024-12-21,2024-12-27,278.82,Serviço,PAGA
2025-01-01,,605.23,Serviço,PENDENTE
2025-01-29,2025-02-06,527.15,Mensalidade,PAGA
2025-01-30,2025-02-01,606.03,Serviço,PAGA
2025-01-18,2025-01-18,608.09,Mensalidade,PAGA
2025-01-17,,733.81,Compra,CANCELADA
2025-01-19,,749.39,Mensalidade,PENDENTE
2024-12-17,,997.82,Mensalidade,CANCELADA
2024-12-17,,644.97,Mensalidade,PENDENTE
2025-01-20,,971.16,Serviço,PENDENTE
2024-12-11,,961.43,Serviço,CANCELADA
2025-01-06,,937.61,Pagamento,CANCELADA
2024-12-25,,485.53,Parcela,CANCELADA
2025-02-07,,694.76,Serviço,CANCELADA
2025-01-07,2025-01-09,941.22,Parcela,PAGA
2025-01-31,2025-02-05,281.70,Parcela,PAGA
2025-01-18,,316.47,Parcela,CANCELADA
2024-12-13,2024-12-19,439.15,Compra,PAGA
2024-12-26,,727.43,Serviço,CANCELADA
2025-01-25,,410.50,Pagamento,PENDENTE
2024-12-31,,306.93,Mensalidade,PENDENTE
2025-01-13,,972.66,Pagamento,CANCELADA
2024-12-17,,238.37,Serviço,CANCELADA
2024-12-30,,844.57,Compra,PENDENTE
2025-01-18,2025-01-25,254.10,Serviço,PAGA
2025-02-06,,364.78,Mensalidade,PENDENTE
2025-02-04,,650.21,Serviço,CANCELADA
2024-12-29,2025-01-03,940.66,Pagamento,PAGA
2024-12-18,,735.00,Serviço,CANCELADA
2024-12-28,2024-12-28,925.82,Pagamento,PAGA
2025-01-28,,787.74,Compra,PENDENTE
2024-12-17,,251.97,Compra,CANCELADA
2025-01-08,,358.72,Parcela,PENDENTE
2025-01-11,2025-01-19,763.46,Parcela,PAGA
2025-02-03,,550.61,Parcela,PENDENTE
2024-12-27,,833.19,Serviço,PENDENTE
2025-01-21,,442.70,Compra,CANCELADA
2025-01-24,,770.53,Parcela,CANCELADA
2024-12-17,,198.26,Serviço,PENDENTE
2025-01-28,2025-02-07,243.86,Serviço,PAGA
2025-02-04,2025-02-09,853.10,Compra,PAGA
2024-12-12,,193.86,Pagamento,PENDENTE
2025-01-21,,818.49,Parcela,PENDENTE
2025-01-26,2025-02-05,659.27,Serviço,PAGA
2025-01-25,,979.66,Mensalidade,CANCELADA
2025-01-19,2025-01-23,503.83,Pagamento,PAGA
2025-01-21,,817.86,Mensalidade,PENDENTE
2025-01-05,2025-01-11,344.19,Pagamento,PAGA
2025-01-08,,301.90,Mensalidade,PENDENTE
2024-12-17,,836.38,Compra,CANCELADA
2024-12-22,,916.33,Pagamento,PENDENTE
2025-01-26,2025-01-29,288.50,Compra,PAGA
2025-01-30,,212.96,Serviço,PENDENTE
2024-12-26,,180.74,Pagamento,PENDENTE
2025-01-07,,150.39,Compra,CANCELADA
2025-01-25,,815.54,Compra,CANCELADA
2024-12-10,,682.23,Pagamento,CANCELADA
2025-01-13,,256.23,Parcela,CANCELADA
2025-02-04,,369.37,Compra,CANCELADA
2025-01-03,,903.27,Serviço,CANCELADA
2024-12-30,2024-12-30,473.36,Parcela,PAGA
2025-01-22,2025-01-29,414.69,Compra,PAGA
2025-01-24,,425.40,Mensalidade,CANCELADA
2025-01-27,2025-02-03,739.59,Serviço,PAGA
2024-12-31,2025-01-01,612.72,Pagamento,PAGA
2025-01-04,,615.27,Mensalidade,CANCELADA
2025-01-13,,815.84,Parcela,PENDENTE
2025-01-27,2025-02-06,616.96,Pagamento,PAGA
2024-12-13,2024-12-15,298.84,Compra,PAGA
2024-12-23,,303.20,Serviço,CANCELADA
2025-01-10,2025-01-20,412.20,Serviço,PAGA
2025-02-03,,219.83,Compra,CANCELADA
2025-02-01,,533.03,Compra,CANCELADA
2025-01-04,,766.24,Parcela,PENDENTE
2025-01-10,,919.54,Serviço,PENDENTE
2024-12-18,,641.38,Pagamento,CANCELADA
2024-12-15,2024-12-17,501.34,Pagamento,PAGA
2025-01-28,,303.85,Pagamento,CANCELADA
2025-02-03,2025-02-07,710.39,Compra,PAGA
2025-01-18,,376.14,Pagamento,PENDENTE
2025-01-06,,983.96,Compra,CANCELADA
2025-02-07,,162.07,Mensalidade,CANCELADA
2024-12-30,2025-01-02,228.69,Pagamento,PAGA
2024-12-11,2024-12-12,980.19,Mensalidade,PAGA
2025-01-10,,971.69,Compra,PENDENTE
2025-01-12,2025-01-15,539.82,Serviço,PAGA
2024-12-14,,973.71,Parcela,PENDENTE
2024-12-17,,380.59,Parcela,CANCELADA
2025-02-03,2025-02-03,441.20,Mensalidade,PAGA
2024-12-28,,845.81,Mensalidade,CANCELADA
2024-12-14,,454.89,Compra,PENDENTE
2024-12-16,2024-12-25,241.95,Parcela,PAGA
2025-01-03,,139.96,Pagamento,CANCELADA
2025-01-24,,574.97,Mensalidade,CANCELADA
2024-12-21,,876.97,Pagamento,PENDENTE
2025-02-06,2025-02-15,957.79,Serviço,PAGA
2025-01-23,2025-01-24,956.03,Parcela,PAGA
2025-01-18,,851.79,Serviço,CANCELADA
2025-02-04,2025-02-06,945.94,Mensalidade,PAGA
2025-01-16,,463.55,Compra,PENDENTE
2025-02-06,,127.45,Parcela,CANCELADA
2024-12-25,2024-12-26,156.33,Mensalidade,PAGA
2024-12-24,2024-12-28,180.06,Parcela,PAGA
2024-12-28,,840.36,Parcela,PENDENTE
2024-12-11,,437.13,Parcela,PENDENTE
2025-01-16,2025-01-26,867.40,Compra,PAGA
2025-01-06,2025-01-14,322.43,Mensalidade,PAGA
2025-01-14,2025-01-24,622.57,Parcela,PAGA
2025-01-05,,974.43,Mensalidade,PENDENTE
2025-02-01,,957.61,Compra,CANCELADA
2025-01-28,2025-01-28,970.52,Parcela,PAGA
2025-01-09,,259.09,Mensalidade,PENDENTE
2025-01-30,,564.17,Pagamento,PENDENTE
2025-01-04,,501.43,Parcela,CANCELADA
2024-12-26,2025-01-02,242.15,Compra,PAGA
2025-01-28,,915.53,Serviço,CANCELADA
2025-01-13,,322.57,Mensalidade,PENDENTE
2024-12-22,2024-12-29,651.20,Parcela,PAGA
2024-12-21,,345.45,Compra,PENDENTE
2025-01-28,2025-01-29,739.81,Compra,PAGA
2024-12-14,,537.64,Compra,CANCELADA
2024-12-11,2024-12-18,715.20,Mensalidade,PAGA
2025-01-05,,294.09,Compra,PENDENTE
2024-12-30,,512.69,Parcela,PENDENTE
2025-01-05,,410.08,Serviço,PENDENTE
2025-01-22,,742.07,Serviço,PENDENTE
2024-12-24,,777.89,Compra,PENDENTE
2024-12-29,2025-01-07,410.03,Pagamento,PAGA
2025-01-28,2025-02-04,962.88,Mensalidade,PAGA
2025-01-15,,382.77,Serviço,CANCELADA
2024-12-18,2024-12-28,917.07,Pagamento,PAGA
2024-12-10,,277.47,Mensalidade,PENDENTE
2025-01-09,,720.11,Pagamento,PENDENTE
2025-01-18,2025-01-27,281.38,Mensalidade,PAGA
2024-12-24,,748.72,Pagamento,CANCELADA
2025-01-28,,607.08,Serviço,CANCELADA
2024-12-22,,544.48,Pagamento,CANCELADA
2024-12-29,,780.02,Compra,CANCELADA
2025-02-06,,407.37,Serviço,PENDENTE
2025-01-26,,668.70,Pagamento,CANCELADA
2024-12-15,2024-12-23,315.19,Parcela,PAGA
2025-02-06,,328.66,Parcela,CANCELADA
2025-01-25,2025-01-27,204.12,Serviço,PAGA
2025-01-26,,192.96,Parcela,CANCELADA
2025-01-27,2025-02-05,982.18,Parcela,PAGA
2025-02-05,,336.89,Mensalidade,PENDENTE
2024-12-18,,197.44,Serviço,CANCELADA
2025-01-29,,327.28,Serviço,CANCELADA
2025-01-22,,472.32,Serviço,CANCELADA
2025-01-12,,924.47,Parcela,PENDENTE
2024-12-18,,119.75,Serviço,PENDENTE
2025-01-01,,193.78,Compra,PENDENTE
2025-01-11,,564.24,Mensalidade,CANCELADA
2024-12-17,2024-12-26,654.13,Compra,PAGA
